Date,AMD,GOOGL,META,MSFT,NVDA
2025-03-21,106.44000244140625,163.5383758544922,595.3897094726562,389.1736755371094,117.67863464355469
2025-03-24,113.8499984741211,167.2182159423828,617.9570922851562,390.98394775390625,121.38796997070312
2025-03-25,114.80999755859375,170.09030151367188,625.4063720703125,393.0528869628906,120.66809844970703
2025-03-26,110.19000244140625,164.60543823242188,610.0984497070312,387.89056396484375,113.7393569946289
2025-03-27,106.6500015258789,161.79319763183594,601.7106323242188,388.4972839355469,111.40978240966797
2025-03-28,103.22000122070312,153.90496826171875,575.9078979492188,376.78009033203125,109.65010070800781
2025-03-31,102.73999786376953,154.21412658691406,575.5284423828125,373.3883056640625,108.3603286743164
2025-04-01,102.77999877929688,156.637451171875,585.1544799804688,380.1520080566406,110.13001251220703
2025-04-02,102.95999908447266,156.60751342773438,583.0874633789062,380.1023254394531,110.39995574951172
2025-04-03,93.80000305175781,150.30491638183594,530.8529663085938,371.12042236328125,101.78153228759766
2025-04-04,85.76000213623047,145.19903564453125,504.0018005371094,357.92120361328125,94.29288482666016
2025-04-07,83.63999938964844,146.34585571289062,515.505126953125,355.9517822265625,97.62227630615234
2025-04-08,78.20999908447266,144.30149841308594,509.7135314941406,352.66937255859375,96.28252410888672
2025-04-09,96.83999633789062,158.27293395996094,584.9248657226562,388.40777587890625,114.30924987792969
2025-04-10,88.69999694824219,152.39913940429688,545.5017700195312,379.3165283203125,107.55047607421875
2025-04-11,93.4000015258789,156.7072296142578,542.7857055664062,386.378662109375,110.90986633300781
2025-04-14,94.5,158.63192749023438,530.7131958007812,385.7420654296875,110.68990325927734
2025-04-15,95.29000091552734,155.87953186035156,520.767578125,383.6731872558594,112.17963409423828
2025-04-16,88.29000091552734,152.90774536132812,501.58526611328125,369.6284484863281,104.47103881835938
2025-04-17,87.5,150.74371337890625,500.7565002441406,365.8188781738281,101.47157287597656
2025-04-21,85.55999755859375,147.26332092285156,483.9607238769531,357.2050476074219,96.89241790771484
2025-04-22,86.26000213623047,151.05287170410156,499.5581970214844,364.864013671875,98.8720474243164
2025-04-23,90.38999938964844,154.92218017578125,519.5194091796875,372.3936462402344,102.69136047363281
2025-04-24,94.47000122070312,158.8413543701172,532.3807983398438,385.2347717285156,106.41068267822266
2025-04-25,96.6500015258789,161.5139617919922,546.4804077148438,389.7605285644531,110.98986053466797
2025-04-28,96.38999938964844,160.1676788330078,548.9468383789062,389.07421875,108.71027374267578
2025-04-29,96.05999755859375,159.71893310546875,553.6400756835938,391.9388732910156,109.00020599365234
2025-04-30,97.3499984741211,158.3626708984375,548.2078857421875,393.15234375,108.90023040771484
2025-05-01,96.6500015258789,160.8557891845703,571.3844604492188,423.1316223144531,111.5897445678711
2025-05-02,98.80000305175781,163.57827758789062,596.1586303710938,432.9589538574219,114.4792251586914
2025-05-05,100.58999633789062,163.7577667236328,598.4053955078125,433.8442077636719,113.7993392944336
2025-05-06,98.62000274658203,162.7804718017578,586.462646484375,430.99945068359375,113.51940155029297
2025-05-07,100.36000061035156,150.96311950683594,595.9489135742188,431.03924560546875,117.03875732421875
2025-05-08,101.69999694824219,153.85511779785156,597.147216796875,435.83355712890625,117.34870910644531
2025-05-09,102.83999633789062,152.329345703125,591.6351928710938,436.3905334472656,116.62882995605469
2025-05-12,108.12000274658203,158.02362060546875,638.5074462890625,446.8644104003906,122.97767639160156
2025-05-13,112.45999908447266,159.09066772460938,655.08349609375,446.74505615234375,129.9064178466797
2025-05-14,117.72000122070312,164.91456604003906,658.40869140625,450.5247802734375,135.3154296875
2025-05-15,114.98999786376953,163.5084686279297,642.9510498046875,451.54119873046875,134.80552673339844
2025-05-16,117.16999816894531,165.73231506347656,639.4161376953125,452.6772155761719,135.37542724609375
2025-05-19,114.73999786376953,166.0813446044922,639.5059814453125,457.26104736328125,135.54539489746094
2025-05-20,113.51000213623047,163.5283966064453,636.1807861328125,456.56353759765625,134.35562133789062
2025-05-21,112.05999755859375,168.09579467773438,634.5830688476562,450.983154296875,131.7760772705078
2025-05-22,110.70999908447266,170.3994140625,635.6515502929688,453.26513671875,132.80589294433594
2025-05-23,110.30999755859375,168.00604248046875,626.1552124023438,448.6015625,131.26617431640625
2025-05-27,114.55999755859375,172.42384338378906,641.3932495117188,459.0746765136719,135.47540283203125
2025-05-28,112.86000061035156,171.8853302001953,642.6514282226562,455.7563781738281,134.78553771972656
2025-05-29,113.02999877929688,171.38670349121094,644.1193237304688,457.0717468261719,139.1647491455078
2025-05-30,110.7300033569336,171.26702880859375,646.5557861328125,458.7458190917969,135.10548400878906
2025-06-02,114.62999725341797,168.5644989013672,669.9320678710938,460.3502197265625,137.35507202148438
2025-06-03,117.30999755859375,165.7223358154297,665.8878784179688,461.3467102050781,141.19436645507812
2025-06-04,118.58000183105469,167.5872039794922,686.9574584960938,462.2435302734375,141.8942413330078
2025-06-05,115.69000244140625,167.74676513671875,683.6322021484375,466.0401611328125,139.964599609375
2025-06-06,116.19000244140625,173.20169067382812,696.703369140625,468.730712890625,141.69427490234375
2025-06-09,121.7300033569336,175.81764221191406,693.05859375,471.0924072265625,142.6041259765625
2025-06-10,123.23999786376953,178.3237762451172,701.3865966796875,469.2688293457031,143.9338836669922
2025-06-11,121.13999938964844,177.07569885253906,693.1384887695312,470.9628601074219,142.81399536132812
2025-06-12,118.5,175.42825317382812,692.359619140625,477.1909484863281,144.98374938964844
2025-06-13,116.16000366210938,174.39984130859375,681.884765625,473.2946472167969,141.95408630371094
2025-06-16,126.38999938964844,176.49659729003906,701.6464233398438,477.46002197265625,144.6737823486328
2025-06-17,127.0999984741211,175.6778564453125,696.7597045898438,476.3638610839844,144.1038360595703
2025-06-18,126.79000091552734,173.05194091796875,695.3007202148438,478.5561218261719,145.46368408203125
2025-06-20,128.24000549316406,166.38226318359375,681.8897094726562,475.7261047363281,143.83387756347656
2025-06-23,129.5800018310547,164.93450927734375,698.0588989257812,484.2959289550781,144.15383911132812
2025-06-24,138.42999267578125,166.51206970214844,711.7196655273438,488.3915100097656,147.88340759277344
2025-06-25,143.39999389648438,170.416015625,708.2020263671875,490.5439453125,154.29270935058594
2025-06-26,143.67999267578125,173.27157592773438,725.6002807617188,495.705810546875,155.00262451171875
2025-06-27,143.80999755859375,178.25387573242188,733.1351928710938,494.20111083984375,157.73231506347656
2025-06-30,141.89999389648438,175.95742797851562,737.5922241210938,495.66595458984375,157.97230529785156
2025-07-01,136.11000061035156,175.56802368164062,718.73486328125,490.3247375488281,153.2828369140625
2025-07-02,138.52000427246094,178.3636932373047,713.0886840820312,489.36810302734375,157.2323760986328
2025-07-03,137.91000366210938,179.2523193359375,718.5250244140625,497.0909423828125,159.3221435546875
2025-07-07,134.8000030517578,176.5165557861328,717.865478515625,495.974853515625,158.22227478027344
2025-07-08,137.82000732421875,174.09031677246094,720.1838989257812,494.8786926269531,159.98207092285156
2025-07-09,138.41000366210938,176.34681701660156,732.2857666015625,501.74456787109375,162.86175537109375
2025-07-10,144.16000366210938,177.34527587890625,726.7494506835938,499.7216796875,164.0816192626953
2025-07-11,146.4199981689453,179.91131591796875,717.0260620117188,501.55523681640625,164.90151977539062
2025-07-14,146.24000549316406,181.2791748046875,720.4337158203125,501.2562561035156,164.05162048339844
2025-07-15,155.61000061035156,181.718505859375,709.910888671875,504.04644775390625,170.6808624267578
2025-07-16,160.0800018310547,182.68701171875,702.4358520507812,503.8471374511719,171.35079956054688
2025-07-17,160.41000366210938,183.29605102539062,700.9368896484375,509.9058532714844,172.98062133789062
2025-07-18,156.99000549316406,184.7737579345703,703.8049926757812,508.2616271972656,172.39068603515625
2025-07-21,157.0,189.80596923828125,712.4890747070312,508.2715759277344,171.36080932617188
2025-07-22,154.72000122070312,191.04405212402344,704.3345947265625,503.4983825683594,167.01129150390625
2025-07-23,158.64999389648438,189.93577575683594,713.0986938476562,504.0962829589844,170.7608642578125
2025-07-24,162.1199951171875,191.87277221679688,714.31787109375,509.0887145996094,173.7205352783203
2025-07-25,166.47000122070312,192.88121032714844,712.1992797851562,511.9088439941406,173.48056030273438
2025-07-28,173.66000366210938,192.28213500976562,717.14599609375,510.7030334472656,176.73019409179688
2025-07-29,177.44000244140625,195.44723510742188,699.52783203125,510.7727966308594,175.49032592773438
2025-07-30,179.50999450683594,196.2260284423828,694.7410888671875,511.4404296875,179.2499237060547
2025-07-31,176.30999755859375,191.60317993164062,772.9183349609375,531.62939453125,177.85006713867188
2025-08-01,171.6999969482422,188.8374786376953,749.504150390625,522.2723388671875,173.70053100585938
2025-08-04,176.77999877929688,194.7383270263672,775.8463745117188,533.7619018554688,179.97982788085938
2025-08-05,174.30999755859375,194.36891174316406,762.945068359375,525.8995361328125,178.24002075195312
2025-08-06,163.1199951171875,195.7866973876953,771.4692993164062,523.0994262695312,179.39988708496094
2025-08-07,172.39999389648438,196.21604919433594,761.316162109375,519.0138549804688,180.74974060058594
2025-08-08,172.75999450683594,201.10845947265625,768.7811279296875,520.2095947265625,182.6795196533203
2025-08-11,172.27999877929688,200.68911743164062,765.3534545898438,519.9405517578125,182.0395965576172
2025-08-12,174.9499969482422,203.02549743652344,789.4671630859375,527.3843383789062,183.1394805908203
2025-08-13,184.4199981689453,201.64764404296875,779.5538940429688,518.7547607421875,181.56964111328125
2025-08-14,180.9499969482422,202.62611389160156,781.6024780273438,520.6480102539062,181.99960327148438
2025-08-15,177.50999450683594,203.58462524414062,784.7003784179688,518.3461303710938,180.42977905273438
2025-08-18,176.13999938964844,203.1852569580078,766.8524169921875,515.286865234375,181.98959350585938
2025-08-19,166.5500030517578,201.25823974609375,750.97314453125,507.98260498046875,175.6203155517578
2025-08-20,165.1999969482422,199.01171875,747.2156372070312,503.9468078613281,175.38034057617188
2025-08-21,163.7100067138672,199.4410400390625,738.6014404296875,503.2980041503906,174.96038818359375
2025-08-22,167.75999450683594,205.771240234375,754.2808837890625,506.2824401855469,177.97006225585938
2025-08-25,163.36000061035156,208.1675262451172,752.7918701171875,503.3179931640625,179.78985595703125
2025-08-26,166.6199951171875,206.81961059570312,753.5913696289062,501.1021423339844,181.7496337890625
2025-08-27,167.1300048828125,207.15908813476562,746.8759155273438,505.7933349609375,181.57965087890625
2025-08-28,168.5800018310547,211.31265258789062,750.6033935546875,508.68792724609375,180.14981079101562
2025-08-29,162.6300048828125,212.5806884765625,738.2017822265625,505.7434387207031,174.1604766845703
2025-09-02,162.32000732421875,211.0231170654297,734.6141357421875,504.1763610839844,170.7608642578125
2025-09-03,162.1300048828125,230.30323791503906,736.5528564453125,504.40594482421875,170.60089111328125
2025-09-04,161.7899932861328,231.94070434570312,748.1450805664062,507.02105712890625,171.64077758789062
2025-09-05,151.13999938964844,234.63653564453125,751.9425048828125,494.0752868652344,167.0012969970703
2025-09-08,151.41000366210938,233.8870086669922,751.7925415039062,497.2693176269531,168.2911376953125
2025-09-09,155.82000732421875,239.47335815429688,765.1835327148438,497.4789123535156,170.74085998535156
2025-09-10,159.5399932861328,239.01365661621094,751.4727783203125,499.43524169921875,177.3101348876953
2025-09-11,155.6699981689453,240.21287536621094,750.3935546875,500.0740661621094,177.16014099121094
2025-09-12,158.57000732421875,240.64259338378906,755.0803833007812,508.94744873046875,177.8101043701172
2025-09-15,161.16000366210938,251.44552612304688,764.1842041015625,514.397216796875,177.74009704589844
2025-09-16,160.4600067138672,250.99581909179688,778.4745483398438,508.08905029296875,174.87026977539062
2025-09-17,159.16000366210938,249.36688232421875,775.19677734375,509.06719970703125,170.280517578125
2025-09-18,157.9199981689453,251.86524963378906,779.7237548828125,507.5001525878906,176.23019409179688
2025-09-19,157.38999938964844,254.55349731445312,777.85498046875,516.96240234375,176.66015625
2025-09-22,159.7899932861328,252.36492919921875,765.1599731445312,513.4889526367188,183.5997772216797
2025-09-23,160.89999389648438,251.49549865722656,755.4000244140625,508.2787170410156,178.42005920410156
2025-09-24,160.8800048828125,246.97845458984375,760.6599731445312,509.19696044921875,176.96014404296875
2025-09-25,161.27000427246094,245.6293182373047,748.9099731445312,506.0827941894531,177.68011474609375
2025-09-26,159.4600067138672,246.3788299560547,743.75,510.5045166015625,178.18008422851562
2025-09-29,161.36000061035156,243.89047241210938,743.4000244140625,513.6386108398438,181.8398895263672
2025-09-30,161.7899932861328,242.94110107421875,734.3800048828125,516.982421875,186.56961059570312
2025-10-01,164.00999450683594,244.7399139404297,717.3400268554688,518.7391357421875,187.22958374023438
2025-10-02,169.72999572753906,245.52940368652344,727.0499877929688,514.7765502929688,188.87948608398438
2025-10-03,164.6699981689453,245.1896209716797,710.5599975585938,516.3834838867188,187.6095428466797
2025-10-06,203.7100067138672,250.26629638671875,715.6599731445312,527.5825805664062,185.5296630859375
2025-10-07,211.50999450683594,245.59934997558594,713.0800170898438,523.0010986328125,185.02969360351562
2025-10-08,235.55999755859375,244.46009826660156,717.8400268554688,523.8695068359375,189.09947204589844
2025-10-09,232.88999938964844,241.3721160888672,733.510009765625,521.4241333007812,192.5592803955078
2025-10-10,214.89999389648438,236.4153594970703,705.2999877929688,510.0054626464844,183.14981079101562
2025-10-13,216.4199981689453,243.9904022216797,715.7000122070312,513.0896606445312,188.3095245361328
2025-10-14,218.08999633789062,245.28955078125,708.6500244140625,512.610595703125,180.0199737548828
2025-10-15,238.60000610351562,250.86590576171875,717.5499877929688,512.4708251953125,179.8199920654297
2025-10-16,234.55999755859375,251.29562377929688,712.0700073242188,510.65423583984375,181.7998809814453
2025-10-17,233.0800018310547,253.13442993164062,716.9199829101562,512.62060546875,183.20980834960938
2025-10-20,240.55999755859375,256.3822937011719,732.1699829101562,515.8245239257812,182.6298370361328
2025-10-21,238.02999877929688,250.29627990722656,733.27001953125,516.6929321289062,181.14991760253906
2025-10-22,230.22999572753906,251.52548217773438,733.4099731445312,519.5675659179688,180.26995849609375
2025-10-23,234.99000549316406,252.91456604003906,734.0,519.5875244140625,182.1498565673828
2025-10-24,252.9199981689453,259.7501220703125,738.3599853515625,522.6318359375,186.24961853027344
2025-10-27,259.6700134277344,269.0939636230469,750.8200073242188,530.527099609375,191.47933959960938
2025-10-28,258.010009765625,267.295166015625,751.4400024414062,541.057373046875,201.01881408691406
2025-10-29,264.3299865722656,274.3905334472656,751.6699829101562,540.538330078125,207.02847290039062
2025-10-30,254.83999633789062,281.2960205078125,666.469970703125,524.77783203125,202.8787078857422
2025-10-31,256.1199951171875,281.0061950683594,648.3499755859375,516.8426513671875,202.47872924804688
2025-11-03,259.6499938964844,283.5345458984375,637.7100219726562,516.0641479492188,206.8684844970703
2025-11-04,250.0500030517578,277.35858154296875,627.3200073242188,513.3692016601562,198.67893981933594
2025-11-05,256.3299865722656,284.1241455078125,635.9500122070312,506.2125549316406,195.1991424560547
2025-11-06,237.6999969482422,284.5638732910156,618.9400024414062,496.1713562011719,188.0695343017578
2025-11-07,233.5399932861328,278.647705078125,621.7100219726562,495.8918762207031,188.1395263671875
2025-11-10,243.97999572753906,289.9103698730469,631.760009765625,505.0547180175781,199.03892517089844
2025-11-11,237.52000427246094,291.11956787109375,627.0800170898438,507.7297058105469,193.1492462158203
2025-11-12,258.8900146484375,286.5225830078125,609.010009765625,510.1851501464844,193.78921508789062
2025-11-13,247.9600067138672,278.3879089355469,609.8900146484375,502.34979248046875,186.84959411621094
2025-11-14,246.80999755859375,276.22930908203125,609.4600219726562,509.2268981933594,190.15940856933594
2025-11-17,240.52000427246094,284.83367919921875,602.010009765625,506.54193115234375,186.58961486816406
2025-11-18,230.2899932861328,284.09417724609375,597.6900024414062,492.8675537109375,181.3498992919922
2025-11-19,223.5500030517578,292.61859130859375,590.3200073242188,486.2099914550781,186.50961303710938
2025-11-20,206.02000427246094,289.26080322265625,589.1500244140625,478.42999267578125,180.62994384765625
2025-11-21,203.77999877929688,299.464111328125,594.25,472.1199951171875,178.8700408935547
2025-11-24,215.0500030517578,318.3717346191406,613.0499877929688,474.0,182.5398406982422
2025-11-25,206.1300048828125,323.22857666015625,636.219970703125,476.989990234375,177.8101043701172
2025-11-26,214.24000549316406,319.7408752441406,633.6099853515625,485.5,180.2499542236328
2025-11-28,217.52999877929688,319.970703125,647.9500122070312,492.010009765625,176.99014282226562
2025-12-01,219.75999450683594,314.6841735839844,640.8699951171875,486.739990234375,179.9099884033203
2025-12-02,215.24000549316406,315.6035461425781,647.0999755859375,490.0,181.4499053955078
2025-12-03,217.60000610351562,319.42108154296875,639.5999755859375,477.7300109863281,179.5800018310547
2025-12-04,215.97999572753906,317.4123840332031,661.530029296875,480.8399963378906,183.3800048828125
2025-12-05,217.97000122070312,321.0599670410156,673.4199829101562,483.1600036621094,182.41000366210938
2025-12-08,221.11000061035156,313.7200012207031,666.7999877929688,491.0199890136719,185.5500030517578
2025-12-09,221.6199951171875,317.0799865722656,656.9600219726562,492.0199890136719,184.97000122070312
