Date,AMD,INTC,NVDA,QCOM,TSM
2025-03-07,100.30999755859375,20.639999389648438,112.65919494628906,158.5404052734375,175.21719360351562
2025-03-10,96.62999725341797,19.93000030517578,106.95074462890625,152.40411376953125,168.83575439453125
2025-03-11,96.76000213623047,19.780000686645508,108.73026275634766,150.55535888671875,169.15235900878906
2025-03-12,100.79000091552734,20.68000030517578,115.71900177001953,150.26036071777344,175.28643798828125
2025-03-13,98.11000061035156,23.700000762939453,115.55902862548828,149.41464233398438,169.76576232910156
2025-03-14,100.97000122070312,24.049999237060547,121.64791870117188,153.97750854492188,172.2391815185547
2025-03-17,104.58999633789062,25.690000534057617,119.50830841064453,155.32473754882812,174.3663330078125
2025-03-18,103.51000213623047,25.920000076293945,115.4090576171875,153.6923370361328,171.956787109375
2025-03-19,106.2300033569336,24.1200008392334,117.49867248535156,155.6295928955078,172.58250427246094
2025-03-20,107.13999938964844,23.959999084472656,118.50848388671875,155.32473754882812,176.26736450195312
2025-03-21,106.44000244140625,24.260000228881836,117.67863464355469,154.2135467529297,175.53237915039062
2025-03-24,113.8499984741211,24.219999313354492,121.38796997070312,157.4193572998047,179.932373046875
2025-03-25,114.80999755859375,24.200000762939453,120.66809844970703,157.48817443847656,179.6741180419922
2025-03-26,110.19000244140625,23.420000076293945,113.7393569946289,155.75743103027344,172.3242645263672
2025-03-27,106.6500015258789,23.6200008392334,111.40977478027344,155.34442138671875,167.09991455078125
2025-03-28,103.22000122070312,22.709999084472656,109.65009307861328,150.18167114257812,164.1301727294922
2025-03-31,102.73999786376953,22.709999084472656,108.3603286743164,151.056884765625,164.87509155273438
2025-04-01,102.77999877929688,22.049999237060547,110.13001251220703,150.50621032714844,167.49720764160156
2025-04-02,102.95999908447266,21.979999542236328,110.39995574951172,151.51907348632812,169.23533630371094
2025-04-03,93.80000305175781,22.43000030517578,101.78153228759766,137.1027374267578,156.31350708007812
2025-04-04,85.76000213623047,19.850000381469727,94.29288482666016,125.34152221679688,145.80520629882812
2025-04-07,83.63999938964844,19.56999969482422,97.62227630615234,127.56394958496094,145.17947387695312
2025-04-08,78.20999908447266,18.1299991607666,96.28252410888672,122.58805847167969,140.4119873046875
2025-04-09,96.83999633789062,21.530000686645508,114.30925750732422,141.20343017578125,157.67420959472656
2025-04-10,88.69999694824219,19.8799991607666,107.55047607421875,132.16616821289062,150.10586547851562
2025-04-11,93.4000015258789,19.739999771118164,110.90986633300781,136.93556213378906,156.0155487060547
2025-04-14,94.5,20.309999465942383,110.68990325927734,136.87657165527344,154.783935546875
2025-04-15,95.29000091552734,19.850000381469727,112.17963409423828,136.29635620117188,156.2638397216797
2025-04-16,88.29000091552734,19.229999542236328,104.47103881835938,133.48391723632812,150.64219665527344
2025-04-17,87.5,18.93000030517578,101.47157287597656,134.3886260986328,150.71173095703125
2025-04-21,85.55999755859375,18.84000015258789,96.89241790771484,133.8772430419922,146.85801696777344
2025-04-22,86.26000213623047,19.510000228881836,98.8720474243164,136.43405151367188,150.3740234375
2025-04-23,90.38999938964844,20.59000015258789,102.69136047363281,138.12545776367188,156.74058532714844
2025-04-24,94.47000122070312,21.489999771118164,106.41067504882812,144.7632598876953,163.06741333007812
2025-04-25,96.6500015258789,20.049999237060547,110.98986053466797,146.0908203125,163.981201171875
2025-04-28,96.38999938964844,20.510000228881836,108.71026611328125,145.16644287109375,162.29270935058594
2025-04-29,96.05999755859375,20.34000015258789,109.00021362304688,144.43873596191406,163.36538696289062
2025-04-30,97.3499984741211,20.100000381469727,108.90023040771484,145.99249267578125,165.5604248046875
2025-05-01,96.6500015258789,19.979999542236328,111.5897445678711,132.96270751953125,171.54954528808594
2025-05-02,98.80000305175781,20.6200008392334,114.4792251586914,137.48623657226562,178.06509399414062
2025-05-05,100.58999633789062,20.270000457763672,113.79934692382812,137.12240600585938,175.20462036132812
2025-05-06,98.62000274658203,19.940000534057617,113.51940155029297,137.5747528076172,171.11253356933594
2025-05-07,100.36000061035156,20.309999465942383,117.03875732421875,141.90162658691406,173.35720825195312
2025-05-08,101.69999694824219,21.0,117.34870910644531,142.68832397460938,174.03260803222656
2025-05-09,102.83999633789062,21.420000076293945,116.62882995605469,142.76699829101562,175.3238067626953
2025-05-12,108.12000274658203,22.18000030517578,122.9776840209961,149.59165954589844,185.71290588378906
2025-05-13,112.45999908447266,22.559999465942383,129.9064178466797,148.82461547851562,192.6754150390625
2025-05-14,117.72000122070312,21.520000457763672,135.3154296875,150.43734741210938,193.44020080566406
2025-05-15,114.98999786376953,21.549999237060547,134.80552673339844,150.07350158691406,192.9038543701172
2025-05-16,117.16999816894531,21.65999984741211,135.37542724609375,149.96533203125,192.9038543701172
2025-05-19,114.73999786376953,21.3799991607666,135.54539489746094,151.14537048339844,192.18873596191406
2025-05-20,113.51000213623047,21.270000457763672,134.35562133789062,151.26341247558594,192.1390838623047
2025-05-21,112.05999755859375,20.690000534057617,131.7760772705078,148.7951202392578,190.4605255126953
2025-05-22,110.70999908447266,20.549999237060547,132.80589294433594,144.9206085205078,194.86050415039062
2025-05-23,110.30999755859375,20.049999237060547,131.26617431640625,142.9636688232422,190.6790313720703
2025-05-27,114.55999755859375,20.549999237060547,135.47540283203125,146.15965270996094,196.3404083251953
2025-05-28,112.86000061035156,20.3700008392334,134.78553771972656,145.14678955078125,194.8108367919922
2025-05-29,113.02999877929688,20.25,139.1647491455078,145.87448120117188,195.81399536132812
2025-05-30,110.7300033569336,19.549999237060547,135.10548400878906,142.7866668701172,192.00994873046875
2025-06-02,114.62999725341797,19.739999771118164,137.35507202148438,144.19290161132812,193.5196533203125
2025-06-03,117.30999755859375,20.290000915527344,141.19436645507812,146.46450805664062,196.2708740234375
2025-06-04,118.58000183105469,20.25,141.8942413330078,146.5726776123047,201.02841186523438
2025-06-05,115.69000244140625,19.989999771118164,139.964599609375,145.97911071777344,201.96205139160156
2025-06-06,116.19000244140625,20.059999465942383,141.69427490234375,147.64111328125,203.78958129882812
2025-06-09,121.7300033569336,20.479999542236328,142.6041259765625,153.74501037597656,205.59725952148438
2025-06-10,123.23999786376953,22.079999923706055,143.9338836669922,157.42515563964844,211.020263671875
2025-06-11,121.13999938964844,20.68000030517578,142.81399536132812,157.77139282226562,212.64915466308594
2025-06-12,118.5,20.770000457763672,144.98374938964844,156.99974060058594,214.75250244140625
2025-06-13,116.16000366210938,20.139999389648438,141.95408630371094,153.06239318847656,210.43612670898438
2025-06-16,126.38999938964844,20.739999771118164,144.6737823486328,155.18934631347656,215.001708984375
2025-06-17,127.0999984741211,20.799999237060547,144.1038360595703,152.80519104003906,213.22731018066406
2025-06-18,126.79000091552734,21.489999771118164,145.46368408203125,151.9840850830078,212.8285675048828
2025-06-20,128.24000549316406,21.079999923706055,143.83387756347656,149.69882202148438,208.8511199951172
2025-06-23,129.5800018310547,21.190000534057617,144.15383911132812,151.4993133544922,209.65858459472656
2025-06-24,138.42999267578125,22.549999237060547,147.88340759277344,154.0417938232422,219.39784240722656
2025-06-25,143.39999389648438,22.200000762939453,154.29270935058594,154.25942993164062,222.03952026367188
2025-06-26,143.67999267578125,22.5,155.00262451171875,156.49522399902344,223.30551147460938
2025-06-27,143.80999755859375,22.690000534057617,157.73231506347656,156.84146118164062,227.85118103027344
2025-06-30,141.89999389648438,22.399999618530273,157.97230529785156,157.5537567138672,225.77772521972656
2025-07-01,136.11000061035156,22.850000381469727,153.2828369140625,157.69224548339844,223.97340393066406
2025-07-02,138.52000427246094,21.8799991607666,157.2323760986328,160.5809783935547,232.86537170410156
2025-07-03,137.91000366210938,22.489999771118164,159.3221435546875,160.47215270996094,234.06158447265625
2025-07-07,134.8000030517578,22.0,158.22227478027344,156.3962860107422,228.4492950439453
2025-07-08,137.82000732421875,23.59000015258789,159.98207092285156,157.74171447753906,227.14341735839844
2025-07-09,138.41000366210938,23.440000534057617,162.86175537109375,157.64279174804688,231.1108856201172
2025-07-10,144.16000366210938,23.81999969482422,164.0816192626953,157.3855743408203,229.0374298095703
2025-07-11,146.4199981689453,23.43000030517578,164.90151977539062,155.77304077148438,229.6754150390625
2025-07-14,146.24000549316406,23.299999237060547,164.05162048339844,152.63699340820312,227.95086669921875
2025-07-15,155.61000061035156,22.920000076293945,170.6808624267578,152.6468963623047,236.20481872558594
2025-07-16,160.0800018310547,22.690000534057617,171.35079956054688,152.4193572998047,236.8129119873047
2025-07-17,160.41000366210938,22.799999237060547,172.98062133789062,150.97500610351562,244.82762145996094
2025-07-18,156.99000549316406,23.100000381469727,172.39068603515625,153.14154052734375,239.6439666748047
2025-07-21,157.0,23.260000228881836,171.36080932617188,157.26686096191406,238.09886169433594
2025-07-22,154.72000122070312,23.239999771118164,167.01129150390625,156.29736328125,233.8622283935547
2025-07-23,158.64999389648438,23.489999771118164,170.7608642578125,158.1671142578125,239.57420349121094
2025-07-24,162.1199951171875,22.6299991607666,173.7205352783203,157.1382598876953,240.8402099609375
2025-07-25,166.47000122070312,20.700000762939453,173.48056030273438,156.7029571533203,244.82762145996094
2025-07-28,173.66000366210938,20.68000030517578,176.73019409179688,159.3245849609375,241.98658752441406
2025-07-29,177.44000244140625,20.40999984741211,175.49032592773438,160.34353637695312,240.57106018066406
2025-07-30,179.50999450683594,20.34000015258789,179.2499237060547,157.35589599609375,242.14608764648438
2025-07-31,176.30999755859375,19.799999237060547,177.85006713867188,145.1876678466797,240.86013793945312
2025-08-01,171.6999969482422,19.309999465942383,173.70053100585938,146.60235595703125,234.47030639648438
2025-08-04,176.77999877929688,19.5,179.97982788085938,145.92962646484375,238.24838256835938
2025-08-05,174.30999755859375,20.190000534057617,178.24002075195312,145.13821411132812,231.73892211914062
2025-08-06,163.1199951171875,20.40999984741211,179.39988708496094,144.27752685546875,230.64236450195312
2025-08-07,172.39999389648438,19.770000457763672,180.749755859375,144.3368682861328,241.85699462890625
2025-08-08,172.75999450683594,19.950000762939453,182.6795196533203,145.97911071777344,241.06947326660156
2025-08-11,172.27999877929688,20.649999618530273,182.0395965576172,146.3847198486328,241.3286590576172
2025-08-12,174.9499969482422,21.809999465942383,183.1394805908203,152.0830078125,243.521728515625
2025-08-13,184.4199981689453,22.219999313354492,181.5696563720703,154.912353515625,240.6807098388672
2025-08-14,180.9499969482422,23.860000610351562,181.99960327148438,156.3962860107422,240.24209594726562
2025-08-15,177.50999450683594,24.559999465942383,180.42977905273438,156.15887451171875,238.12875366210938
2025-08-18,176.13999938964844,23.65999984741211,181.98959350585938,157.19760131835938,240.6508026123047
2025-08-19,166.5500030517578,25.309999465942383,175.6203155517578,154.5760040283203,231.9681854248047
2025-08-20,165.1999969482422,23.540000915527344,175.38034057617188,153.77467346191406,227.88108825683594
2025-08-21,163.7100067138672,23.5,174.96038818359375,152.4787139892578,226.61508178710938
2025-08-22,167.75999450683594,24.799999237060547,177.97006225585938,156.317138671875,232.2572784423828
2025-08-25,163.36000061035156,24.549999237060547,179.78985595703125,154.74417114257812,234.84910583496094
2025-08-26,166.6199951171875,24.350000381469727,181.7496337890625,157.46470642089844,237.96925354003906
2025-08-27,167.1300048828125,24.850000381469727,181.57965087890625,158.0583038330078,238.53746032714844
2025-08-28,168.5800018310547,24.93000030517578,180.14981079101562,159.07725524902344,237.5206756591797
2025-08-29,162.6300048828125,24.350000381469727,174.1604766845703,159.0080108642578,230.14393615722656
2025-09-02,162.32000732421875,24.209999084472656,170.7608642578125,157.0789031982422,227.67173767089844
2025-09-03,162.1300048828125,24.0,170.60089111328125,155.59495544433594,230.6623077392578
2025-09-04,161.7899932861328,24.610000610351562,171.64077758789062,158.89808654785156,234.47030639648438
2025-09-05,151.13999938964844,24.489999771118164,167.0012969970703,159.0274200439453,242.64451599121094
2025-09-08,151.41000366210938,24.479999542236328,168.2911376953125,159.42539978027344,246.41262817382812
2025-09-09,155.82000732421875,24.440000534057617,170.74085998535156,157.85342407226562,250.13088989257812
2025-09-10,159.5399932861328,24.770000457763672,177.3101348876953,158.14195251464844,259.6209411621094
2025-09-11,155.6699981689453,24.610000610351562,177.16014099121094,160.68893432617188,258.09576416015625
2025-09-12,158.57000732421875,24.079999923706055,177.8101043701172,161.00730895996094,258.5144348144531
2025-09-15,161.16000366210938,24.770000457763672,177.74009704589844,160.40040588378906,260.5580139160156
2025-09-16,160.4600067138672,25.270000457763672,174.87026977539062,163.30555725097656,262.05999755859375
2025-09-17,159.16000366210938,24.899999618530273,170.280517578125,164.41986083984375,262.7900085449219
2025-09-18,157.9199981689453,30.56999969482422,176.23019409179688,167.27528381347656,268.6400146484375
2025-09-19,157.38999938964844,29.579999923706055,176.66015625,166.00180053710938,264.8699951171875
2025-09-22,159.7899932861328,28.760000228881836,183.5997772216797,168.85719299316406,272.6300048828125
2025-09-23,160.89999389648438,29.34000015258789,178.42005920410156,168.6681671142578,282.7099914550781
2025-09-24,160.8800048828125,31.219999313354492,176.96014404296875,172.667724609375,280.7099914550781
2025-09-25,161.27000427246094,33.9900016784668,177.68011474609375,168.81739807128906,276.6600036621094
2025-09-26,159.4600067138672,35.5,178.18008422851562,168.33984375,273.3599853515625
2025-09-29,161.36000061035156,34.47999954223633,181.8398895263672,164.4596710205078,273.2300109863281
2025-09-30,161.7899932861328,33.54999923706055,186.56961059570312,165.5142822265625,279.2900085449219
2025-10-01,164.00999450683594,35.939998626708984,187.22958374023438,165.6436309814453,288.4700012207031
2025-10-02,169.72999572753906,37.29999923706055,188.87948608398438,167.9916229248047,288.1099853515625
2025-10-03,164.6699981689453,36.83000183105469,187.6095428466797,168.31993103027344,292.19000244140625
2025-10-06,203.7100067138672,36.59000015258789,185.5296630859375,167.76278686523438,302.3999938964844
2025-10-07,211.50999450683594,37.16999816894531,185.02969360351562,164.61886596679688,294.0299987792969
2025-10-08,235.55999755859375,37.43000030517578,189.09947204589844,166.9171142578125,304.5199890136719
2025-10-09,232.88999938964844,37.79999923706055,192.5592803955078,164.81784057617188,299.8800048828125
2025-10-10,214.89999389648438,36.369998931884766,183.14981079101562,152.80918884277344,280.6600036621094
2025-10-13,216.4199981689453,37.220001220703125,188.3095245361328,160.9575653076172,302.8900146484375
2025-10-14,218.08999633789062,35.630001068115234,180.0199737548828,160.9177703857422,295.94000244140625
2025-10-15,238.60000610351562,37.150001525878906,179.8199920654297,162.14151000976562,304.7099914550781
2025-10-16,234.55999755859375,36.84000015258789,181.7998809814453,163.24586486816406,299.8399963378906
2025-10-17,233.0800018310547,37.0099983215332,183.20980834960938,162.6190643310547,295.0799865722656
2025-10-20,240.55999755859375,38.099998474121094,182.6298370361328,166.19081115722656,297.70001220703125
2025-10-21,238.02999877929688,38.119998931884766,181.14991760253906,167.9717254638672,294.510009765625
2025-10-22,230.22999572753906,36.91999816894531,180.26995849609375,168.40948486328125,288.8800048828125
2025-10-23,234.99000549316406,38.15999984741211,182.1498565673828,169.16561889648438,290.7300109863281
2025-10-24,252.9199981689453,38.279998779296875,186.24961853027344,168.08116149902344,294.9599914550781
2025-10-27,259.6700134277344,39.540000915527344,191.47933959960938,186.72589111328125,298.25
2025-10-28,258.010009765625,41.529998779296875,201.01881408691406,180.1096954345703,301.5299987792969
2025-10-29,264.3299865722656,41.34000015258789,207.02847290039062,177.76170349121094,305.0899963378906
2025-10-30,254.83999633789062,40.15999984741211,202.8787078857422,176.35885620117188,303.2200012207031
2025-10-31,256.1199951171875,39.9900016784668,202.47872924804688,179.98036193847656,300.42999267578125
2025-11-03,259.6499938964844,39.5,206.8684844970703,179.80128479003906,304.8599853515625
2025-11-04,250.0500030517578,37.029998779296875,198.67893981933594,171.96133422851562,294.04998779296875
2025-11-05,256.3299865722656,38.380001068115234,195.1991424560547,178.80636596679688,293.6400146484375
2025-11-06,237.6999969482422,37.2400016784668,188.0695343017578,172.3195037841797,289.239990234375
2025-11-07,233.5399932861328,38.130001068115234,188.1395263671875,170.02125549316406,286.5
2025-11-10,243.97999572753906,38.45000076293945,199.03892517089844,170.6977996826172,295.2699890136719
2025-11-11,237.52000427246094,37.880001068115234,193.1492462158203,173.0955352783203,291.1700134277344
2025-11-12,258.8900146484375,37.88999938964844,193.78921508789062,175.77186584472656,290.6199951171875
2025-11-13,247.9600067138672,35.90999984741211,186.84959411621094,173.61289978027344,282.20001220703125
2025-11-14,246.80999755859375,35.52000045776367,190.15940856933594,173.0955352783203,284.82000732421875
2025-11-17,240.52000427246094,34.709999084472656,186.58961486816406,165.9022979736328,282.010009765625
2025-11-18,230.2899932861328,34.33000183105469,181.3498992919922,164.22088623046875,277.9100036621094
2025-11-19,223.5500030517578,35.11000061035156,186.50961303710938,165.2655487060547,282.3699951171875
2025-11-20,206.02000427246094,33.619998931884766,180.62994384765625,158.7786865234375,277.5
2025-11-21,203.77999877929688,34.5,178.8700408935547,162.46983337402344,275.05999755859375
2025-11-24,215.0500030517578,35.790000915527344,182.5398406982422,164.22088623046875,284.6400146484375
2025-11-25,206.1300048828125,35.83000183105469,177.8101043701172,162.46983337402344,284.67999267578125
2025-11-26,214.24000549316406,36.810001373291016,180.2499542236328,164.30047607421875,289.9599914550781
2025-11-28,217.52999877929688,40.560001373291016,176.99014282226562,167.2354736328125,291.510009765625
2025-12-01,219.75999450683594,40.0099983215332,179.9099884033203,167.18572998046875,287.67999267578125
2025-12-02,215.24000549316406,43.470001220703125,181.4499053955078,169.83221435546875,292.0899963378906
2025-12-03,217.60000610351562,43.7599983215332,179.5800018310547,174.1800079345703,295.45001220703125
2025-12-04,215.97999572753906,40.5,183.3800048828125,174.35000610351562,292.92999267578125
2025-12-05,217.97000122070312,41.40999984741211,182.41000366210938,174.80999755859375,294.7200012207031
