Date,AAPL,AMZN,GOOGL,META,MSFT
2020-09-24,105.16556549072266,150.989501953125,70.6094970703125,248.00112915039062,194.45977783203125
2020-09-25,109.11096954345703,154.75650024414062,71.41342163085938,253.2587432861328,198.890869140625
2020-09-28,111.71534729003906,158.70249938964844,72.38607025146484,255.2465057373047,200.44125366210938
2020-09-29,110.86991119384766,157.24400329589844,72.7513198852539,260.18603515625,198.35487365722656
2020-09-30,112.54135131835938,157.43649291992188,72.73046875,260.2953796386719,201.2930450439453
2020-10-01,113.49369049072266,161.06300354003906,73.83710479736328,264.99639892578125,203.33148193359375
2020-10-02,109.83009338378906,156.25,72.23421478271484,258.34735107421875,197.33090209960938
2020-10-05,113.21185302734375,159.9600067138672,73.58550262451172,263.0285339355469,201.34085083007812
2020-10-06,109.9661636352539,154.9980010986328,72.0069351196289,257.0751953125,197.06289672851562
2020-10-07,111.83194732666016,159.7845001220703,72.4098892211914,256.5384521484375,200.81448364257812
2020-10-08,111.72506713867188,159.52749633789062,73.61528015136719,262.14398193359375,201.53228759765625
2020-10-09,113.66861724853516,164.33250427246094,74.9561538696289,262.8297424316406,206.5375518798828
2020-10-12,120.88890838623047,172.14649963378906,77.6428451538086,274.06048583984375,211.8874053955078
2020-10-13,117.68206024169922,172.18150329589844,77.76592254638672,274.4481201171875,213.28463745117188
2020-10-14,117.7695083618164,168.1855010986328,77.58578491210938,270.1545715332031,211.37059020996094
2020-10-15,117.30303955078125,166.9324951171875,77.19026184082031,265.0858459472656,210.22213745117188
2020-10-16,115.6607437133789,163.635498046875,77.79719543457031,264.30059814453125,210.22213745117188
2020-10-19,112.70655822753906,160.36050415039062,75.92384338378906,259.7983703613281,205.01583862304688
2020-10-20,114.19337463378906,160.85049438476562,76.97241973876953,265.920654296875,205.42738342285156
2020-10-21,113.57142639160156,159.2469940185547,78.70481872558594,277.022216796875,205.57095336914062
2020-10-22,112.4830322265625,158.82000732421875,79.73057556152344,276.4159851074219,205.65704345703125
2020-10-23,111.79307556152344,160.22000122070312,81.03670501708984,283.0451354980469,206.9394989013672
2020-10-26,111.80279541015625,160.3520050048828,78.6204605102539,275.4121398925781,201.05377197265625
2020-10-27,113.3090591430664,164.31649780273438,79.34449768066406,281.5543212890625,204.08753967285156
2020-10-28,108.06146240234375,158.13900756835938,74.97351837158203,266.030029296875,193.97166442871094
2020-10-29,112.06520080566406,160.55050659179688,77.26025390625,279.1093444824219,195.92404174804688
2020-10-30,105.7874984741211,151.8074951171875,80.19953155517578,261.4978942871094,193.7707061767578
2020-11-02,105.70004272460938,150.2239990234375,80.60696411132812,259.75860595703125,193.63671875
2020-11-03,107.32292175292969,152.42050170898438,81.66594696044922,263.6745300292969,197.56060791015625
2020-11-04,111.70561218261719,162.05799865722656,86.63789367675781,285.6192626953125,207.09263610839844
2020-11-05,115.67046356201172,166.10000610351562,87.46414184570312,292.87451171875,213.69618225097656
2020-11-06,115.53902435302734,165.56849670410156,87.3266830444336,291.6122741699219,214.10769653320312
2020-11-09,113.23197174072266,157.18699645996094,87.41056060791016,277.0619812011719,209.00669860839844
2020-11-10,112.8912353515625,151.75100708007812,86.23444366455078,270.76080322265625,201.9438018798828
2020-11-11,116.31782531738281,156.8695068359375,86.70637512207031,274.7860412597656,207.24574279785156
2020-11-12,116.04525756835938,155.51400756835938,86.4875259399414,273.39459228515625,206.18344116210938
2020-11-13,116.09391784667969,156.4405059814453,87.948486328125,275.253173828125,207.20745849609375
2020-11-16,117.1063232421875,156.55299377441406,88.03631591796875,277.2508544921875,207.8965606689453
2020-11-17,116.2204818725586,156.7830047607422,87.4224624633789,273.3150939941406,205.24551391601562
2020-11-18,114.89657592773438,155.2729949951172,86.37934112548828,270.3035888671875,202.53964233398438
2020-11-19,115.4903793334961,155.8509979248047,87.26911926269531,271.2677307128906,203.82542419433594
2020-11-20,114.22490692138672,154.97000122070312,86.16793823242188,268.0475769042969,201.8776092529297
2020-11-23,110.82754516601562,154.91949462890625,85.7302474975586,266.7853088378906,201.60888671875
2020-11-24,112.11249542236328,155.9029998779297,87.53362274169922,275.22332763671875,205.20718383789062
2020-11-25,112.94966888427734,159.2534942626953,87.54503631591797,273.9014892578125,205.21673583984375
2020-11-27,113.49481964111328,159.76699829101562,88.68095397949219,276.1078796386719,206.52174377441406
2020-11-30,115.88949584960938,158.40199279785156,87.06218719482422,275.27301025390625,205.40867614746094
2020-12-01,119.4620590209961,161.00399780273438,89.0948257446289,284.7942810058594,207.46209716796875
2020-12-02,119.8125,160.17649841308594,90.564208984375,285.75836181640625,206.6560821533203
2020-12-03,119.67620849609375,159.3365020751953,90.40888977050781,280.1231384277344,205.57179260253906
2020-12-04,119.00454711914062,158.12899780273438,90.50418853759766,277.9862976074219,205.68692016601562
2020-12-07,120.46470642089844,157.89999389648438,90.17019653320312,283.83026123046875,205.61976623535156
2020-12-08,121.07798767089844,158.864501953125,89.8873291015625,281.66363525390625,207.27015686035156
2020-12-09,118.5470199584961,155.2100067138672,88.22638702392578,276.21722412109375,203.2305145263672
2020-12-10,119.96825408935547,155.07449340820312,87.71971130371094,275.4220886230469,202.00228881835938
2020-12-11,119.1603012084961,155.8209991455078,88.07453155517578,271.87396240234375,204.6314239501953
2020-12-14,118.5470199584961,157.84849548339844,86.95598602294922,272.510009765625,205.53341674804688
2020-12-15,124.48507690429688,158.25599670410156,87.3936767578125,273.8616638183594,205.46627807617188
2020-12-16,124.41694641113281,162.04800415039062,87.20063781738281,273.9809875488281,210.40786743164062
2020-12-17,125.28330993652344,161.8040008544922,86.37288665771484,272.79827880859375,210.54222106933594
2020-12-18,123.29747772216797,160.08250427246094,85.66374969482422,274.7065124511719,209.74578857421875
2020-12-21,124.82577514648438,160.3090057373047,86.0776138305664,271.11865234375,213.58395385742188
2020-12-22,128.37887573242188,160.3260040283203,85.36599731445312,265.4535827636719,214.87933349609375
2020-12-23,127.48331451416016,159.2635040283203,85.76349639892578,266.46728515625,212.07749938964844
2020-12-24,128.46653747558594,158.63450622558594,86.05776977539062,265.7616882324219,213.7374725341797
2020-12-28,133.0612030029297,164.197998046875,88.03284454345703,275.3028564453125,215.85806274414062
2020-12-29,131.2895050048828,166.10000610351562,87.22891998291016,275.08416748046875,215.08079528808594
2020-12-30,130.1700897216797,164.29249572753906,86.16148376464844,270.2043151855469,212.7107696533203
2020-12-31,129.16738891601562,162.84649658203125,86.97484588623047,271.486328125,213.4208526611328
2021-01-04,125.97447204589844,159.3314971923828,85.65929412841797,267.2922668457031,208.88218688964844
2021-01-05,127.53199768066406,160.92550659179688,86.3500747680664,269.309814453125,209.08370971679688
2021-01-06,123.23908233642578,156.91900634765625,85.49799346923828,261.69671630859375,203.6623077392578
2021-01-07,127.44438934326172,158.10800170898438,88.05171203613281,267.09344482421875,209.4579315185547
2021-01-08,128.54437255859375,159.13499450683594,89.2174072265625,265.93060302734375,210.73411560058594
2021-01-11,125.55587768554688,155.7104949951172,87.15596771240234,255.26637268066406,208.69029235839844
2021-01-12,125.38065338134766,156.04150390625,86.22003936767578,249.55157470703125,206.23387145996094
2021-01-13,127.41514587402344,158.29449462890625,86.70735931396484,250.0982208251953,207.58682250976562
2021-01-14,125.48773956298828,156.37350463867188,85.89698791503906,244.13497924804688,204.40115356445312
2021-01-15,123.76472473144531,155.21249389648438,85.73323059082031,249.81993103027344,204.04611206054688
2021-01-19,124.43639373779297,156.03799438476562,88.55441284179688,259.5002746582031,207.68275451660156
2021-01-20,128.52490234375,163.16900634765625,93.29855346679688,265.84112548828125,215.26315307617188
2021-01-21,133.23643493652344,165.34950256347656,93.50102996826172,271.1981201171875,215.86769104003906
2021-01-22,135.37802124023438,164.6114959716797,93.91837310791016,272.8181457519531,216.80801391601562
2021-01-25,139.12579345703125,164.6999969482422,94.00373840332031,276.3066711425781,220.2431640625
2021-01-26,139.3594207763672,166.30650329589844,94.6821060180664,280.3218994140625,222.92987060546875
2021-01-27,138.2886199951172,161.62899780273438,90.26497650146484,270.4726257324219,223.476806640625
2021-01-28,133.45054626464844,161.88099670410156,91.96514129638672,263.3763427734375,229.26283264160156
2021-01-29,128.456787109375,160.30999755859375,90.68281555175781,256.74725341796875,222.57485961914062
2021-02-01,130.57888793945312,167.1439971923828,93.94368743896484,260.4046630859375,229.9536895751953
2021-02-02,131.40634155273438,169.0,95.23641967773438,265.4435729980469,229.81935119628906
2021-02-03,130.38421630859375,165.62649536132812,102.1720199584961,265.0162048339844,233.1681671142578
2021-02-04,133.74261474609375,166.5500030517578,101.91149139404297,264.8572082519531,232.2181854248047
2021-02-05,133.3282928466797,167.6074981689453,103.65828704833984,266.4573974609375,232.40052795410156
2021-02-08,133.47450256347656,166.14700317382812,103.44440460205078,264.9466857910156,232.65957641601562
2021-02-09,132.5970916748047,165.25,102.99132537841797,267.79913330078125,233.906982421875
2021-02-10,131.99264526367188,164.32899475097656,103.54167175292969,270.2043151855469,232.99546813964844
2021-02-11,131.73919677734375,163.10650634765625,103.6543197631836,268.7333679199219,234.597900390625
2021-02-12,131.97314453125,163.885498046875,103.96595764160156,268.8426513671875,235.07762145996094
2021-02-16,129.8478546142578,163.44749450683594,104.74359130859375,272.2914123535156,233.83982849121094
2021-02-17,127.55682373046875,165.4320068359375,105.13661193847656,271.89385986328125,234.85928344726562
2021-02-18,126.4551773071289,166.4114990234375,104.50091552734375,267.7394714355469,234.4649658203125
2021-02-19,126.61114501953125,162.4949951171875,103.65729522705078,259.9574279785156,231.7528533935547
2021-02-22,122.83827209472656,159.03700256347656,101.94275665283203,258.7349548339844,225.53990173339844
2021-02-23,122.70179748535156,159.72500610351562,102.2335433959961,264.2310485839844,224.347412109375
2021-02-24,122.20457458496094,157.97650146484375,103.40916442871094,262.69061279296875,225.5784149169922
2021-02-25,117.95398712158203,152.85800170898438,100.04161834716797,253.12953186035156,220.23106384277344
2021-02-26,118.21721649169922,154.64649963378906,100.3373794555664,256.0415954589844,223.49139404296875
2021-03-01,124.58335876464844,157.3070068359375,102.70697784423828,263.28692626953125,227.87698364257812
2021-03-02,121.98036193847656,154.72650146484375,102.44992065429688,257.41314697265625,224.92442321777344
2021-03-03,118.99713134765625,150.25,99.81631469726562,253.84512329101562,218.85572814941406
2021-03-04,117.11557006835938,148.8784942626953,100.93387603759766,256.06146240234375,218.05752563476562
2021-03-05,118.37320709228516,150.0229949951172,104.06719207763672,262.6607666015625,222.7412567138672
2021-03-08,113.44017791748047,147.59750366210938,99.62228393554688,253.74571228027344,218.6923065185547
2021-03-09,118.0514907836914,153.1425018310547,101.25296783447266,264.1117858886719,224.83782958984375
2021-03-10,116.96934509277344,152.8820037841797,101.04602813720703,263.2769470214844,223.52987670898438
2021-03-11,118.89965057373047,155.67950439453125,104.23939514160156,272.2019348144531,228.0596923828125
2021-03-12,117.99299621582031,154.47450256347656,101.73133850097656,266.7554931640625,226.7324981689453
2021-03-15,120.87870788574219,154.08399963378906,101.95167541503906,272.0727844238281,225.8284454345703
2021-03-16,122.4190444946289,154.59300231933594,103.41314697265625,277.5688171386719,228.61752319335938
2021-03-17,121.62937927246094,156.7864990234375,103.33026885986328,282.2698669433594,227.97315979003906
2021-03-18,117.50552368164062,151.39950561523438,100.30908966064453,276.91290283203125,221.8948974609375
2021-03-19,116.97909545898438,153.7480010986328,100.5879898071289,288.33245849609375,221.53904724121094
2021-03-22,120.29376220703125,155.5435028076172,100.77308654785156,291.74151611328125,226.9633331298828
2021-03-23,119.46509552001953,156.875,101.30109405517578,288.84930419921875,228.49253845214844
2021-03-24,117.0765609741211,154.35350036621094,100.86439514160156,280.41131591796875,226.45362854003906
2021-03-25,117.56404876708984,152.31300354003906,100.86093139648438,277.03216552734375,223.45297241210938
2021-03-26,118.16845703125,152.60150146484375,100.47733306884766,281.28594970703125,227.43460083007812
2021-03-29,118.34394073486328,153.7864990234375,101.52242279052734,289.03814697265625,226.24200439453125
2021-03-30,116.891357421875,152.76449584960938,101.5561752319336,286.2354431152344,222.98165893554688
2021-03-31,119.08488464355469,154.70399475097656,102.35265350341797,292.7254638671875,226.75172424316406
2021-04-01,119.9135513305664,158.0500030517578,105.6904296875,296.83013916015625,233.08004760742188
2021-04-05,122.74079132080078,161.3365020751953,110.1159896850586,307.017333984375,239.54299926757812
2021-04-06,123.04300689697266,161.1909942626953,109.6346206665039,304.383544921875,238.3793182373047
2021-04-07,124.69058990478516,163.96949768066406,111.11197662353516,311.1717224121094,240.3412322998047
2021-04-08,127.08888244628906,164.96499633789062,111.67768859863281,311.10211181640625,243.5631103515625
2021-04-09,129.66262817382812,168.61000061035156,112.6821060180664,310.5455627441406,246.06365966796875
2021-04-12,127.94676208496094,168.96949768066406,111.3893814086914,309.6312255859375,246.1213836669922
2021-04-13,131.0567626953125,170.0,111.87619018554688,307.86212158203125,248.60272216796875
2021-04-14,128.71694946289062,166.64999389648438,111.2548828125,300.9646301269531,245.81361389160156
2021-04-15,131.125,168.95449829101562,113.40563201904297,305.93402099609375,249.57403564453125
2021-04-16,130.79351806640625,169.9720001220703,113.28157806396484,304.3040466308594,250.7666473388672
2021-04-19,131.45645141601562,168.60049438476562,113.62944793701172,300.38818359375,248.84310913085938
2021-04-20,129.76988220214844,166.7344970703125,113.09598541259766,300.7956848144531,248.38153076171875
2021-04-21,130.1500701904297,168.1009979248047,113.06322479248047,299.6229248046875,250.61276245117188
2021-04-22,128.6292266845703,165.45199584960938,111.78141784667969,294.7032775878906,247.33322143554688
2021-04-23,130.9495086669922,167.04400634765625,114.13414764404297,299.2850036621094,251.16094970703125
2021-04-26,131.33946228027344,170.4499969482422,114.63038635253906,301.1832580566406,251.54563903808594
2021-04-27,131.01773071289062,170.8715057373047,113.68999481201172,301.71002197265625,251.9495849609375
2021-04-28,130.22804260253906,172.9250030517578,117.06747436523438,305.2184143066406,244.822998046875
2021-04-29,130.1305694580078,173.5655059814453,118.7408218383789,327.4910888671875,242.85142517089844
2021-04-30,128.1613006591797,173.37100219726562,116.79254913330078,323.0882568359375,242.53402709960938
2021-05-03,129.21412658691406,169.32449340820312,116.27545166015625,320.60357666015625,242.226318359375
2021-05-04,124.641845703125,165.593505859375,114.47654724121094,316.409423828125,238.3119659423828
2021-05-05,124.88558959960938,163.52699279785156,114.87056732177734,313.0898742675781,237.04244995117188
2021-05-06,126.48445129394531,165.31849670410156,115.99110412597656,318.0592346191406,240.17779541015625
2021-05-07,127.15825653076172,164.58050537109375,116.71463775634766,317.125,242.80335998535156
2021-05-10,123.87699127197266,159.52450561523438,113.72819519042969,304.0953369140625,237.72531127929688
2021-05-11,122.95903778076172,161.19549560546875,112.6518325805664,304.65191650390625,236.8116455078125
2021-05-12,119.89263916015625,157.5970001220703,109.18751525878906,300.6962890625,229.85818481445312
2021-05-13,122.04106140136719,158.07350158691406,110.6162109375,303.3896789550781,233.7340545654297
2021-05-14,124.46294403076172,161.14500427246094,113.06470489501953,314.00421142578125,238.658203125
2021-05-17,123.31060028076172,163.51950073242188,113.58775329589844,313.5271911621094,235.8018035888672
2021-05-18,121.92387390136719,161.61399841308594,112.27517700195312,308.0608825683594,233.7821502685547
2021-05-19,121.76762390136719,161.58999633789062,112.72329711914062,311.66864013671875,234.36050415039062
2021-05-20,124.32621765136719,162.38400268554688,114.48251342773438,316.65789794921875,237.59942626953125
2021-05-21,122.49028015136719,160.1540069580078,113.8462905883789,314.2925109863281,236.33665466308594
2021-05-24,124.12114715576172,162.24949645996094,117.16671752929688,322.6410217285156,241.7445068359375
2021-05-25,123.92582702636719,162.95249938964844,117.25753784179688,325.78167724609375,242.650634765625
2021-05-26,123.87699127197266,163.25799560546875,118.12300872802734,325.6524658203125,242.428955078125
2021-05-27,122.34378814697266,161.5054931640625,117.24811553955078,330.7112731933594,240.32749938964844
2021-05-28,121.68949890136719,161.15350341796875,116.95880126953125,326.7159118652344,240.68414306640625
2021-06-01,121.36722564697266,160.9324951171875,118.16616821289062,327.11346435546875,238.486328125
2021-06-02,122.12895202636719,161.69949340820312,117.6406478881836,327.13323974609375,238.389892578125
2021-06-03,120.64458465576172,159.35049438476562,116.49876403808594,324.0423889160156,236.85720825195312
2021-06-04,122.93950653076172,160.31100463867188,118.78102111816406,328.3259582519531,241.75416564941406
2021-06-07,122.94927978515625,159.90049743652344,119.21424865722656,334.5177307128906,244.66537475585938
2021-06-08,123.76956939697266,163.20550537109375,119.02269744873047,331.6355285644531,243.4700469970703
2021-06-09,124.15043640136719,164.0574951171875,119.49413299560547,328.2265319824219,244.45326232910156
2021-06-10,123.15435791015625,167.4824981689453,120.84342956542969,330.42303466796875,247.97177124023438
2021-06-11,124.36527252197266,167.3415069580078,120.59879302978516,329.23040771484375,248.59840393066406
2021-06-14,127.42188262939453,169.19349670410156,121.52728271484375,334.7066345214844,250.5262908935547
2021-06-15,126.60163116455078,169.156494140625,120.50897216796875,334.686767578125,249.05142211914062
2021-06-16,127.09966278076172,170.7624969482422,119.86681365966797,329.05145263671875,248.1067352294922
2021-06-17,128.7012176513672,174.46200561523438,120.8305435180664,334.4482116699219,251.49984741210938
2021-06-18,127.40240478515625,174.34500122070312,119.21028137207031,327.6402282714844,250.08290100097656
2021-06-21,129.19924926757812,172.697998046875,120.8990249633789,330.2540588378906,253.1676025390625
2021-06-22,130.8398895263672,175.27200317382812,121.41313934326172,336.9527893066406,255.9438018798828
2021-06-23,130.5664520263672,175.1909942626953,121.2111587524414,338.5032043457031,255.71249389648438
2021-06-24,130.2832794189453,172.45399475097656,121.58135986328125,341.0773010253906,257.08135986328125
2021-06-25,129.99029541015625,170.072998046875,121.58979797363281,339.2784423828125,255.471435546875
2021-06-28,131.62112426757812,172.1945037841797,121.61710357666016,353.4610290527344,259.0381774902344
2021-06-29,133.1348419189453,172.40699768066406,121.3555679321289,349.7339782714844,261.6215515136719
2021-06-30,133.7500457763672,172.00799560546875,121.17394256591797,345.57958984375,261.1396179199219
2021-07-01,134.05279541015625,171.64849853515625,121.52629089355469,352.21868896484375,261.8143615722656
2021-07-02,136.6797637939453,175.5489959716797,124.31819152832031,352.52679443359375,267.6463928222656
2021-07-06,138.6914520263672,183.78700256347656,125.24370574951172,350.6185607910156,267.6560363769531
2021-07-07,141.18173217773438,184.82899475097656,125.52557373046875,348.342529296875,269.84423828125
2021-07-08,139.8828582763672,186.57049560546875,124.1063003540039,343.5321960449219,267.4247131347656
2021-07-09,141.70901489257812,185.9669952392578,124.57723999023438,348.2730407714844,267.9259033203125
2021-07-12,141.11334228515625,185.92750549316406,126.02330017089844,350.9962463378906,267.3282775878906
2021-07-13,142.22659301757812,183.8679962158203,126.38655853271484,349.9327392578125,270.8564758300781
2021-07-14,145.65432739257812,184.08399963378906,127.27534484863281,345.5000915527344,272.331298828125
2021-07-15,145.0000457763672,181.55999755859375,126.05258178710938,342.3494873046875,270.9046936035156
2021-07-16,142.95904541015625,178.68150329589844,126.0178451538086,339.0697326660156,270.63470458984375
2021-07-19,139.1114044189453,177.47950744628906,123.64378356933594,334.8855285644531,267.02947998046875
2021-07-20,142.7246856689453,178.6595001220703,125.26304626464844,339.56671142578125,269.2561950683594
2021-07-21,141.99220275878906,179.25999450683594,126.5925064086914,344.1086730957031,271.26129150390625
2021-07-22,143.35943603515625,181.90150451660156,127.45844268798828,349.0382995605469,275.83050537109375
2021-07-23,145.0781707763672,182.83200073242188,132.01751708984375,367.52435302734375,279.2332763671875
2021-07-26,145.49810791015625,184.99099731445312,133.0298614501953,370.1779479980469,278.6356201171875
2021-07-27,143.33013916015625,181.3195037841797,130.91085815429688,365.5564270019531,276.21612548828125
2021-07-28,141.5820770263672,181.51600646972656,135.07342529296875,370.992919921875,275.90765380859375
2021-07-29,142.22659301757812,179.99600219726562,134.75929260253906,356.12457275390625,276.1775817871094
2021-07-30,142.4414825439453,166.37950134277344,133.71620178222656,354.116943359375,274.64483642578125
2021-08-02,142.1094207763672,166.57400512695312,133.8432159423828,349.7936706542969,274.55810546875
2021-08-03,143.9062957763672,168.31199645996094,134.61289978027344,349.08795166015625,276.77520751953125
2021-08-04,143.50588989257812,167.73599243164062,134.11219787597656,356.720947265625,276.18719482421875
2021-08-05,143.6133270263672,168.79949951171875,135.22972106933594,360.7461242675781,279.0887451171875
2021-08-06,142.92872619628906,167.2469940185547,134.72061157226562,361.2828063964844,279.0308837890625
2021-08-09,142.87982177734375,167.093505859375,135.8862762451172,359.3944091796875,277.94158935546875
2021-08-10,142.40060424804688,166.03399658203125,135.78106689453125,358.9173889160156,276.1197204589844
2021-08-11,142.65489196777344,164.60549926757812,135.2570343017578,357.7545166015625,276.61138916015625
2021-08-12,145.61831665039062,165.1750030517578,136.16519165039062,360.42803955078125,279.3682861328125
2021-08-13,145.82369995117188,164.69850158691406,136.69468688964844,360.9548034667969,282.29876708984375
2021-08-16,147.7992706298828,164.94949340820312,137.27230834960938,364.3140869140625,283.98565673828125
2021-08-17,146.88975524902344,162.09800720214844,135.63668823242188,356.2538146972656,282.5204772949219
2021-08-18,143.14389038085938,160.06100463867188,134.4332733154297,353.272216796875,280.7916564941406
2021-08-19,143.4764404296875,159.3874969482422,134.66250610351562,352.9441833496094,286.62518310546875
2021-08-20,144.93368530273438,159.99749755859375,136.39891052246094,357.1681823730469,293.9557189941406
2021-08-23,146.42030334472656,163.2935028076172,138.9913330078125,361.123779296875,294.2358093261719
2021-08-24,146.33224487304688,165.28900146484375,140.20217895507812,363.2705383300781,292.27520751953125
2021-08-25,145.0999755859375,164.95899963378906,141.01353454589844,366.1329345703125,291.6860046386719
2021-08-26,144.2979736328125,165.8000030517578,140.37982177734375,362.1474609375,288.86590576171875
2021-08-27,145.33468627929688,167.48150634765625,142.92410278320312,370.346923828125,289.474365234375
2021-08-30,149.7553253173828,171.07850646972656,143.50621032714844,378.32769775390625,293.2120056152344
2021-08-31,148.49368286132812,173.5395050048828,143.61239624023438,377.0555725097656,291.56048583984375
2021-09-01,149.15872192382812,173.9499969482422,144.1265106201172,379.70916748046875,291.51220703125
2021-09-02,150.273681640625,173.156005859375,142.21250915527344,372.98065185546875,290.85546875
2021-09-03,150.90943908691406,173.90249633789062,142.6615753173828,373.9547119140625,290.8457946777344
2021-09-07,153.24688720703125,175.46449279785156,143.1985321044922,379.83843994140625,289.9186096191406
